Dive Site ID,Lat,Lng,Temp(F),Wind Speed(mph),Record #
20538,29.298839,-84.613228,57.2,6.93,3054
22839,29.899261,-85.463225,56.03,10.29,3055
22688,30.256606,-88.10471899999999,53.64,11.63,3521
22688,30.252425,-88.08055300000001,53.64,11.83,3522
22688,30.253814000000002,-88.052219,54.32,11.9,3523
22688,30.3227,-88.10221899999999,53.15,10.58,3528
22688,30.252360999999997,-88.04119399999999,54.32,11.92,3535
22688,30.234091999999997,-88.000828,54.32,12.06,3537
22688,30.535469,-87.916103,53.91,7.85,3574
22688,30.526581,-87.915269,53.89,7.99,3575
22688,30.520191999999998,-87.919158,53.87,8.1,3576
22688,30.49325,-87.936936,53.8,8.55,3577
22688,30.451860999999997,-87.928325,53.8,8.88,3579
22688,30.379364000000002,-87.84693299999999,54.12,8.75,3581
22688,30.393253,-87.824989,54.1,8.41,3583
22941,29.913819,-84.21600000000001,55.94,4.0,2550
20586,28.773591999999997,-82.791492,63.28,4.7,2560
21621,30.150385999999997,-85.63606899999999,56.43,8.05,3134
23848,30.120417,-85.729175,56.28,8.05,3135
23848,30.122169,-85.7307,56.28,8.05,3136
22626,30.125581,-85.72931899999999,56.26,8.05,3137
21621,30.096396999999996,-85.653075,56.46,8.05,3138
21618,30.083536,-85.649925,56.46,8.05,3140
21618,30.076358000000003,-85.62324699999999,56.5,8.05,3142
21618,30.09065,-85.64702199999999,56.46,8.05,3143
22626,30.134925,-85.724372,56.28,8.05,3144
22626,30.140458000000002,-85.73413599999999,56.26,8.05,3145
21618,30.067703,-85.62895300000001,56.5,8.05,3147
21621,30.140936,-85.627753,55.9,12.75,3148
22626,30.18285,-85.750914,56.01,9.17,3149
22626,30.129308,-85.724525,56.28,8.05,3150
22626,30.163575,-85.735386,56.23,8.05,3151
22626,30.190894,-85.724094,56.14,9.17,3152
22626,30.163289000000002,-85.741856,56.23,8.05,3153
21621,30.163633,-85.69337800000001,56.26,8.05,3154
21621,30.135196999999998,-85.677308,56.39,8.05,3155
22626,30.129092,-85.722211,56.28,8.05,2894
22626,30.157283000000003,-85.715172,56.25,8.05,3165
22626,30.163364,-85.721769,56.25,8.05,3166
22626,30.163256,-85.723539,56.25,8.05,3167
23721,30.011321999999996,-85.648092,57.09,8.05,3170
22839,29.913261,-85.390475,57.13,10.29,2625
23303,30.330558,-87.32513900000001,53.38,5.82,8445
23303,30.315256,-87.389475,53.35,5.82,8446
22393,30.312222,-87.439722,53.35,5.82,8449
22393,30.309721999999997,-87.454722,53.33,5.82,8450
22393,30.281944,-87.531389,53.31,8.81,8451
22393,30.280972,-87.543611,53.42,8.77,8452
22393,30.283811,-87.540258,53.42,8.77,8453
22393,30.274306,-87.578333,53.13,8.68,8454
22393,30.296172,-87.511922,53.31,5.82,8456
22393,30.3075,-87.496667,53.31,5.82,8457
22393,30.313533000000003,-87.537897,53.31,8.41,8460
22393,30.305278,-87.54,53.31,8.41,8461
22393,30.301389,-87.549722,53.33,8.5,8462
22393,30.312144,-87.55498100000001,53.33,8.39,8463
22393,30.3202,-87.558036,53.35,8.25,8464
23303,30.332139,-87.321361,52.77,8.05,8522
23303,30.330889000000003,-87.326639,53.38,5.82,8524
23303,30.330556,-87.326389,53.38,5.82,8525
21663,30.313610999999998,-87.43055600000001,53.37,5.82,8526
22393,30.311111,-87.45,53.33,5.82,8527
22393,30.304444,-87.490306,53.26,5.82,8528
22393,30.271860999999998,-87.556639,53.19,8.79,8529
22393,30.345,-87.49333299999999,53.35,5.82,8531
22393,30.315610999999997,-87.516944,53.33,5.82,8532
22393,30.316667,-87.520833,53.33,5.82,8533
22393,30.30575,-87.566639,53.1,8.32,8534
22393,30.301667,-87.594444,53.15,8.37,8535
22725,30.398175,-86.515861,56.01,8.05,7524
22393,30.3252,-87.591647,53.13,8.1,8468
22688,30.018831,-87.603539,53.67,12.41,7875
22350,30.014428000000002,-87.561419,53.24,12.71,7878
22688,30.228844,-87.64378599999999,53.47,8.84,7896
22688,30.157869,-87.658167,53.74,4.0,7897
22725,30.442464,-86.492614,55.94,8.05,8219
22688,30.134811,-88.064897,53.64,12.46,8222
22688,30.135241999999998,-88.064025,53.62,12.41,8223
21656,30.267661,-87.257522,53.76,5.82,8590
21654,30.256875,-87.199975,53.83,5.82,8591
20638,30.224878000000004,-87.246247,54.1,5.82,8592
20594,30.220285999999998,-87.1967,54.32,5.82,8594
21660,30.219306,-87.290667,54.12,5.82,8597
23303,30.349275,-87.41583100000001,53.01,5.82,8606
22688,30.239728000000003,-87.737539,54.43,4.0,7296
22688,30.243989000000003,-87.707192,53.91,4.0,7299
22688,30.229291999999997,-87.81141099999999,54.39,4.0,7300
22392,30.399364000000002,-86.869208,55.08,9.17,7323
22392,30.397781,-86.883292,55.04,9.17,7324
22392,30.395836,-86.93171099999999,53.69,1.01,7325
22392,30.395753000000003,-86.933572,53.69,1.01,7326
22392,30.397128000000002,-86.831867,55.69,9.17,7328
22688,30.231519,-88.062483,54.32,11.97,7329
22688,30.202425,-88.034997,54.32,12.15,7337
22688,30.080206,-87.991661,53.64,12.46,7350
22626,30.274403000000003,-85.83515600000001,55.65,9.17,7355
22626,30.264981,-85.806572,55.65,9.17,7356
22688,30.067560999999998,-88.043522,53.65,12.68,7379
22688,30.127706,-88.028328,53.64,12.41,7398
22688,30.121039,-88.038883,53.64,12.48,7399
22688,30.126039000000002,-88.028328,53.64,12.41,7400
22688,30.112983000000003,-88.04360600000001,53.64,12.53,7401
22688,30.093058000000003,-88.037464,53.64,12.62,7403
20576,30.029481,-85.45969699999999,57.11,10.29,7407
23678,30.394721999999998,-87.184722,53.82,8.05,8325
23678,30.431858000000002,-87.17034699999999,53.89,8.05,8326
23678,30.454919,-87.136356,53.83,8.05,8327
23678,30.454919,-87.1333,53.82,8.05,8328
23678,30.458333000000003,-87.099722,53.58,8.05,8329
23678,30.51,-87.113333,54.43,8.05,8330
23678,30.523528000000002,-87.149967,54.36,8.05,8332
20576,30.044619,-85.418231,57.13,10.29,7408
20576,30.044678,-85.41583100000001,57.13,10.29,7409
23678,30.528333,-87.133333,54.36,8.05,8334
23678,30.534639000000002,-87.14524399999999,54.37,8.05,8336
23678,30.445196999999997,-87.078575,53.82,8.05,8338
22392,30.475,-86.983333,53.76,8.05,8339
22725,30.400969,-86.515103,56.01,8.05,4609
22725,30.408533000000002,-86.51272800000001,55.99,8.05,4612
22725,30.411866999999997,-86.500506,55.99,8.05,4615
21632,30.419489000000002,-86.44139399999999,55.72,8.05,4620
23175,30.422419,-86.587728,56.07,4.7,4622
23175,30.424086,-86.56245,56.03,6.93,4623
23175,30.427585999999998,-86.58953100000001,56.07,4.7,4624
23175,30.431116999999997,-86.63624200000001,56.14,4.7,4627
23175,30.431864,-86.578839,56.05,4.7,4629
21632,30.446994,-86.422542,54.81,8.05,4635
21632,30.447944,-86.408675,55.69,8.05,4637
21632,30.447664000000003,-86.41064399999999,55.69,8.05,4638
23175,30.44955,-86.543639,55.96,6.93,4640
22725,30.450196999999996,-86.477308,55.65,8.05,4644
22725,30.451203000000003,-86.539597,55.96,6.93,4645
23175,30.451628000000003,-86.60901700000001,56.07,4.7,4647
22725,30.452008000000003,-86.50018100000001,55.94,6.93,4648
23678,30.348428000000002,-87.153803,53.47,8.05,3729
23678,30.347344,-87.152539,53.47,8.05,3730
23678,30.354642,-87.148578,53.47,8.05,3732
22352,30.361586,-87.045261,53.53,8.05,3737
22725,30.456091999999998,-86.53116700000001,55.94,6.93,4653
22725,30.462146999999998,-86.485636,55.92,6.93,4655
22725,30.463531,-86.468281,55.63,6.93,4656
22725,30.465475,-86.483558,55.62,6.93,4657
22725,30.501561,-86.487758,55.54,6.93,4664
22725,30.503908000000003,-86.496208,55.54,6.93,4666
22725,30.522121999999996,-86.498144,55.54,6.93,4667
22725,30.520958,-86.49628100000001,55.54,6.93,4668
22626,30.129089,-85.722211,56.28,8.05,4669
22626,30.129403000000003,-85.724594,56.28,8.05,4670
22626,30.154883,-85.718436,56.41,8.05,4672
22626,30.162,-85.723656,56.25,8.05,4673
22392,30.406864000000002,-86.818292,55.71,9.17,3742
23678,30.336308000000002,-87.157744,53.92,8.05,3743
23678,30.337975,-87.14635600000001,52.56,8.05,3744
23678,30.350508,-87.166639,53.83,8.05,3745
22626,30.162794,-85.72873299999999,56.39,8.05,4674
22626,30.171056,-85.754097,56.17,9.17,4675
21621,30.172760999999998,-85.705167,56.39,8.05,4676
22626,30.176471999999997,-85.735108,56.17,9.17,4678
22626,30.177878000000003,-85.750353,56.01,9.17,4680
20576,30.043536,-85.40408599999999,57.13,10.29,4445
20576,30.044960999999997,-85.41393599999999,57.13,10.29,4446
20576,30.04115,-85.396614,57.13,10.29,4447
20576,30.042981,-85.412142,57.13,10.29,4448
22626,30.201656,-85.709153,56.28,9.17,4197
22626,30.227503000000002,-85.6954,56.19,9.17,4198
22688,30.004371999999996,-87.987494,53.73,12.77,3608
22688,29.994446999999997,-87.71826899999999,53.69,3.0,3611
22393,30.0872,-87.576994,53.69,3.0,3613
22688,30.101594,-87.66803900000001,53.73,3.0,3618
22626,30.231033,-85.831319,55.0,12.75,4206
22688,30.113806,-87.703406,53.74,3.0,3619
22688,30.111317,-87.71637199999999,53.74,3.0,3620
22688,30.083928000000004,-87.83250600000001,53.71,3.0,3621
22688,30.090483000000003,-87.83887800000001,53.71,3.0,3622
22688,30.078955999999998,-87.840594,53.71,3.0,3623
22688,30.120206,-87.633314,53.71,3.0,3626
22688,30.209925,-88.068331,54.32,12.06,3633
22688,30.186369,-88.049664,54.32,12.17,3636
22688,30.170733000000002,-88.048322,54.32,12.26,3639
23311,30.40385,-87.22081700000001,53.44,8.05,4504
23678,30.410196999999997,-87.20219200000001,53.91,8.05,4505
23678,30.411169,-87.202414,53.91,8.05,4506
23678,30.411678000000002,-87.202025,53.91,8.05,4507
23678,30.411878,-87.201883,53.91,8.05,4508
23678,30.412196999999995,-87.201358,53.91,8.05,4509
23411,27.615981,-83.01096700000001,66.99,4.0,3651
22393,30.075206,-87.57498100000001,53.69,3.0,3654
22350,30.130736,-87.529942,52.66,10.98,3655
20661,29.812153000000002,-85.310472,57.2,6.93,4517
20652,29.644381,-84.969353,57.2,6.93,4551
20652,29.813541999999998,-84.606567,56.37,6.93,4555
20652,29.793544,-84.643233,56.35,6.93,4557
22688,30.192190000000004,-87.675303,53.8,3.0,14307
22688,30.178259000000004,-87.76559499999999,54.41,3.0,14310
22688,30.186683000000002,-87.671623,53.8,3.0,14312
23061,27.622278,-82.660333,72.14,8.05,14440
24256,27.785971999999997,-82.595056,70.54,8.05,14436
24256,27.789222,-82.590056,70.9,8.05,14438
24256,27.787528000000002,-82.592389,70.9,8.05,14437
23061,27.623028,-82.660944,72.14,8.05,14439
24256,27.798339000000002,-82.555144,72.46,8.05,14435
23061,27.604416999999998,-82.651667,72.7,8.05,14441
22688,30.296139,-88.088167,54.0,3.36,14621
22688,30.441914,-88.012842,53.87,9.37,14627
23311,30.397971999999996,-87.219972,53.44,8.05,14729
23311,30.372083,-87.231528,53.44,5.82,14730
23311,30.380583,-87.20877800000001,53.87,8.05,14731
21644,30.279166999999998,-86.611111,55.96,4.7,14785
20617,30.264833000000003,-86.385333,55.81,8.05,14789
21621,30.165278000000004,-85.704167,56.41,8.05,14925
22688,30.225556,-88.063806,54.32,11.97,15166
22688,30.220694,-88.049806,54.32,12.03,15167
22688,30.215083,-88.026167,54.32,12.06,15168
22688,30.199666999999998,-88.06299999999999,54.32,12.12,15169
23455,38.947278000000004,-75.08475,47.39,17.22,15208
22878,42.361208000000005,-70.98060600000001,40.39,21.92,11867
21150,42.611667,-70.656667,42.6,13.0,11929
21148,42.614722,-70.653889,42.64,13.0,11930
21148,42.6159,-70.6517,42.66,13.0,11931
21150,42.613428000000006,-70.654489,42.64,13.0,11933
21153,42.584492,-70.67185,42.55,13.0,11934
22878,42.341764000000005,-70.93135799999999,41.04,21.92,11746
24555,43.120528,-70.825583,35.98,14.99,11070
24555,43.106772,-70.792828,36.39,14.99,11071
24555,43.125306,-70.824306,35.96,14.99,11073
23928,43.753233,-70.158508,35.67,13.87,11118
23928,43.749860999999996,-70.15975,35.67,13.87,11119
24555,43.086028000000006,-70.761117,36.45,14.99,10752
24559,43.081666999999996,-70.720556,36.5,14.99,10762
23928,43.748231,-70.161683,35.67,13.87,11120
23928,43.739072,-70.138972,36.37,13.87,11123
23928,43.701219,-70.15910799999999,36.34,13.87,11124
23928,43.696039,-70.163614,36.34,13.87,11125
23928,43.708383000000005,-70.191439,36.34,13.87,11128
23826,42.53765,-70.85226899999999,41.2,19.46,10466
23826,42.537028,-70.834725,41.2,19.46,11611
23826,42.502917,-70.837092,41.14,19.46,11612
23826,42.537603000000004,-70.835414,41.2,19.46,11613
23826,42.540067,-70.817272,41.32,19.46,11614
23029,41.2985,-71.877111,40.21,24.16,15178
22299,42.251489,-70.783097,43.7,5.01,2038
22299,42.273489,-70.796008,43.25,10.0,2044
22878,42.318375,-70.864961,42.12,21.92,2049
22878,42.318542,-70.86235,42.12,21.92,2050
23029,41.299561,-71.889881,40.19,24.16,15177
16771,42.416764,-70.766153,41.68,7.0,2123
21139,43.263975,-70.428661,35.08,20.0,2200
21139,43.304253,-70.47505,35.01,1.99,2203
21139,43.316753000000006,-70.43977199999999,34.95,3.0,2205
22706,43.644525,-70.208936,36.25,13.87,2235
22706,43.668969,-70.202825,36.36,13.87,2237
23928,43.739525,-70.103658,36.37,13.87,2243
16771,42.438256,-70.605892,42.78,35.99,14070
16771,42.436619,-70.607672,42.78,35.99,14071
21163,42.36165,-71.043375,40.12,21.92,12443
22878,42.349558,-70.97940799999999,40.42,21.92,12444
22878,42.368944,-70.998111,40.24,21.92,12447
21164,42.3775,-71.047528,40.03,21.92,12450
21164,42.378471999999995,-71.04769399999999,40.03,21.92,12451
21164,42.379333,-71.047944,40.03,21.92,12452
21163,42.368472,-71.0445,40.15,21.92,12454
22297,41.784242,-70.468397,45.64,26.4,13627
22297,41.814328,-70.465647,45.64,26.4,13628
21150,42.609136,-70.653747,42.64,13.0,13674
22878,42.368078000000004,-70.917994,41.04,21.92,12531
22878,42.383956,-70.936228,40.89,21.92,12533
22706,43.651528000000006,-70.227819,35.67,13.87,13061
21160,43.036772,-70.684742,37.4,14.99,13787
23036,42.042361,-70.185833,46.8,27.51,13847
16386,42.049806,-70.181111,46.81,27.51,13850
23036,42.03625,-70.178694,46.81,27.51,13851
23036,42.033475,-70.177572,46.81,27.51,13852
21163,42.362722,-71.038389,40.12,21.92,14034
21163,42.369471999999995,-71.056917,40.24,23.04,14036
22878,42.339139,-71.003222,40.3,21.92,10199
22878,42.349819000000004,-71.052272,40.33,23.04,10204
22878,42.348431,-71.05324399999999,40.33,23.04,10205
21163,42.361111,-71.04758299999999,40.06,21.92,10209
21164,42.387458,-71.0188,40.3,21.92,10236
22878,42.356221999999995,-70.970333,40.46,21.92,10239
22878,42.363333000000004,-70.976667,40.39,21.92,10240
22299,42.232321999999996,-70.959492,41.81,18.34,10329
22878,42.237221999999996,-70.968333,41.68,18.34,10330
22878,42.255556,-70.945833,41.45,21.92,10335
22878,42.2851,-70.958658,40.95,21.92,10341
22878,42.356764,-70.8931,41.14,21.92,10373
22878,42.3695,-70.96302800000001,40.84,21.92,10375
22299,42.274544,-70.88476700000001,42.44,21.92,10343
22878,42.302319,-71.029494,40.51,21.92,10344
22878,42.316547,-70.979892,40.39,21.92,10352
22878,42.322917,-70.92,41.2,21.92,10359
22947,44.897583000000004,-67.008361,38.66,18.61,10045
22878,42.329167,-70.950556,40.87,21.92,10194
21162,42.820091999999995,-70.717825,40.55,5.01,3430
16771,42.411633,-70.593503,42.75,35.99,7565
23826,42.542525,-70.806297,41.23,19.46,8005
21162,42.896533000000005,-70.8183,37.44,14.99,4059
21153,42.598178000000004,-70.674236,42.44,13.0,4232
21153,42.599817,-70.65870799999999,42.44,13.0,4233
21153,42.603511,-70.666431,42.44,13.0,4234
21153,42.606206,-70.666625,42.44,13.0,4235
21153,42.608428,-70.666125,42.44,13.0,4236
21153,42.608956,-70.6721,42.44,13.0,4237
21153,42.609456,-70.669931,42.44,13.0,4238
21153,42.615483000000005,-70.67868299999999,42.46,19.46,4240
21154,43.092328,-70.654853,37.62,14.99,14389
22947,45.043889,-67.097167,38.7,6.93,14798
22947,44.891083,-67.12155600000001,38.66,15.79,14793
21163,42.361722,-71.02977800000001,40.23,21.92,14989
21163,42.370833000000005,-71.050028,40.06,21.92,14990
22878,42.349167,-71.03344399999999,40.3,21.92,14991
22878,42.353278,-71.040056,40.17,21.92,14992
22878,42.344161,-71.018975,40.3,21.92,14993
22706,43.634665999999996,-70.216863,36.25,13.87,15012
17205,33.70475,-118.295083,59.9,0.94,54115
23029,41.3002,-71.988889,39.6,24.16,15176
22688,30.162833000000003,-88.070444,54.3,12.33,15170
24380,36.871889,-75.973556,53.55,25.28,15142
24380,36.90575,-75.982639,53.82,25.28,15143
21403,25.773332999999997,-80.181667,80.76,5.82,15173
24188,28.305871999999997,-80.516283,68.29,9.17,14184
22323,24.517844,-81.763181,74.82,4.7,10592
21403,25.764302999999998,-80.141203,80.55,5.82,11703
21323,25.7638,-80.094611,81.25,1.01,11706
21254,26.764166999999997,-80.009167,80.44,5.82,11710
21260,26.75635,-80.0052,80.44,5.82,11711
21250,26.784975,-80.003986,80.26,5.82,11712
23393,26.771556,-80.03869399999999,80.74,5.82,11713
21379,26.0986,-80.117333,80.98,4.7,11747
21379,26.094497,-80.115,81.12,4.7,11748
21379,26.082957999999998,-80.113564,80.98,4.7,11751
21379,26.079139,-80.11533299999999,80.98,4.7,11752
21379,26.077919,-80.115236,80.98,4.7,11753
21379,26.071558,-80.114028,80.98,4.7,11755
20662,26.065917000000002,-80.093611,81.14,4.7,11759
22376,24.540742,-81.749361,74.8,4.7,11719
22343,24.513922,-81.831828,74.88,4.7,11724
22376,24.565764,-81.736139,74.79,4.7,11725
22376,24.554528,-81.733814,74.77,4.7,11726
22376,24.56625,-81.736186,74.79,4.7,11727
22376,24.566717,-81.736175,74.79,4.7,11728
22376,24.563381,-81.73590300000001,74.79,4.7,11729
22376,24.565264000000003,-81.737072,74.79,4.7,11730
22376,24.565264000000003,-81.737072,74.79,4.7,11731
22374,24.63005,-81.895225,74.89,4.7,11460
21323,25.761119,-80.096861,81.16,5.82,10460
21367,25.789953,-80.10413100000001,81.19,5.82,10461
22343,24.529633,-81.816322,74.86,4.7,10506
22343,24.534272,-81.833861,74.88,4.7,10510
22343,24.534092,-81.83214699999999,74.88,4.7,10511
22343,24.535403,-81.832153,74.88,4.7,10512
22323,24.552847,-81.816672,74.86,4.7,10517
22343,24.547403,-81.82696700000001,74.88,4.7,10526
22343,24.5375,-81.821667,74.86,4.7,10531
22323,24.566111,-81.8125,74.86,4.7,10540
22323,24.575833,-81.80555600000001,74.86,4.7,10543
22323,24.509528,-81.80340799999999,74.86,4.7,10547
20509,28.341946999999998,-80.412267,68.0,9.17,225
22343,24.510822,-81.84536899999999,74.88,4.7,41
21374,26.015367,-80.086431,81.52,4.7,107
23249,25.522485999999997,-80.137028,81.16,5.82,499
23079,27.253103000000003,-79.166383,74.86,9.57,160
23249,25.524186,-80.14057199999999,81.16,5.82,6926
23249,25.5215,-80.140861,81.16,5.82,6927
20588,27.167546999999995,-80.15615600000001,79.7,11.41,2027
21569,26.140089,-81.789808,78.85,6.93,2474
22343,24.54205,-81.824283,74.86,4.7,12922
22323,24.5631,-81.805211,74.86,4.7,12923
22323,24.562414,-81.80726700000001,74.86,4.7,12924
24188,28.411944000000002,-80.576389,68.0,12.75,13309
24188,28.369166999999997,-80.5925,68.32,12.75,13310
24188,28.3251,-80.561481,68.31,9.17,13311
22323,24.567435999999997,-81.805639,74.86,4.7,13338
22323,24.567756,-81.802256,74.84,4.7,13339
22323,24.567183,-81.801528,74.84,4.7,13340
22323,24.563708,-81.799611,74.84,4.7,13341
22323,24.558575,-81.809794,74.86,4.7,13342
22382,24.552444,-81.69875,74.73,4.7,13874
22382,24.551222,-81.703278,74.73,4.7,13876
22376,24.508689,-81.717519,74.8,4.7,13877
22382,24.550417000000003,-81.698528,74.73,4.7,13878
22382,24.552708,-81.687278,74.73,4.7,13879
22382,24.550472,-81.693028,74.73,4.7,13880
22376,24.48,-81.705556,74.82,4.7,13881
22382,24.550278,-81.686389,74.73,4.7,13882
24188,28.314528000000003,-80.59975,68.36,9.17,14409
24188,28.317361,-80.520167,68.32,9.17,14410
24188,28.411944000000002,-80.573611,68.0,12.75,13468
20588,27.457860999999998,-80.321889,77.5,6.93,14010
21351,26.092983,-80.09038100000001,81.34,4.7,9906
21379,26.092222,-80.095972,81.32,4.7,9907
21341,26.095278,-80.095972,81.34,4.7,9908
21379,26.096944,-80.10041700000001,81.34,4.7,9909
21341,26.110889,-80.098139,81.34,4.7,9912
20509,28.333733000000002,-80.19931899999999,68.0,9.17,10406
23249,25.519194,-80.16625,81.21,5.82,9809
20679,26.962691999999997,-82.21261899999999,79.21,1.99,3201
20679,26.889460999999997,-82.17012199999999,78.82,5.82,3202
20679,26.902839,-82.097311,78.67,5.82,3204
20679,26.875339,-82.062867,78.58,5.82,3206
20679,26.948110999999997,-82.113467,78.89,5.82,3207
20679,26.945335999999998,-82.096478,78.87,5.82,3208
20679,26.935344,-82.075158,78.84,5.82,3209
20679,26.938206,-82.128539,78.89,5.82,3211
20679,26.95665,-82.07455,78.85,5.82,3212
20679,26.954728000000003,-82.070525,78.84,5.82,3213
20679,26.949225,-82.064256,78.82,5.82,3214
20679,26.944403,-82.06049399999999,78.8,5.82,3215
20679,26.943392,-82.059531,78.8,5.82,3216
20679,26.929853,-82.071047,78.8,5.82,3217
20679,26.927825,-82.070008,78.8,5.82,3218
20679,26.928394,-82.067311,78.8,5.82,3219
20679,26.929783,-82.062867,78.78,5.82,3220
20679,26.939503000000002,-82.055086,78.8,5.82,3221
